Page,Job_title,Company,Location,Search_eng,Term,URL,Words_of_concern,New_job
0,Graduate/Junior UX/UI designer,Kolossus digital,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//company/Kolossus-digital/jobs/Graduate-Junior-Ux-Ui-Designer-c6b0c04ec3827d31?fccid=42098e8ff99bbda7&vjs=3,minimum & requir & requir & experi & year,
1,Commercial Litigation Lawyers Needed! 1 Year PAE to SA Level,Law Staff,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=669df15e89551bfe&fccid=a849c1376631c939&vjs=3,mentor & minimum & must & senior & experi & year & perman,
1,Software Developer,Leidos Australia Pty Ltd,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35549452?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8614548,requir & requir & experi & citizen,*new!
1,"Advisor, People & Culture",Lendlease,CBD & Inner Suburbs,SEEK,graduate business analytics,https://www.seek.com.au//job/35332568?type=standard&userqueryid=f1944405717c2e85eb732fe6ef0552d5-8913456,graduat & requir & requir & experi,*new!
4,Mechanical Engineer,Lever (Aust),CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35483417?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8616071,requir & requir & experi & year & perman,
0,Integration Engineer/Developer,Lime Recruitment,CBD & Inner Suburbs,SEEK,business analytics,https://www.seek.com.au//job/35552672?type=standard&userqueryid=cf5c427a94a53b5faad7ea3aace0f2c1-8759606,requir & requir & ethic & experi,*new!
0,Recruitment Consultants - ALL SECTORS - 2018 Opportunities,Lime Resourcing,CBD & Inner Suburbs,SEEK,junior software engineering,https://www.seek.com.au//job/35481962?type=standard&userqueryid=5e995f13cf4c3a14c2b8b10068dbdffa-8933321,*No found,*new!
0,"Full-Stack Developers | Typescript, Angular, Selenium, HTML",M&T Resources,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35574632?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8648538,requir & requir & experi & citizenship,*new role!
1,Information Architect | 6 Month Contract,M&T Resources,CBD & Inner Suburbs,SEEK,business intelligence,https://www.seek.com.au//job/35494756?type=standout&userqueryid=badab31c39214623abb729977da0ff47-8777088,requir & requir & experi & citizenship,*new role!
2,Full Stack Developer,M&T Resources,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35568820?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8649642,.net & java & requir & requir & multin & experi & citizenship,*new role!
5,Analyst Programmer | Energy Industry,M&T Resources,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35554028?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8651147,.net & requir & requir & experi & year & citizenship,*new role!
1,Technical Engineering Trainee ,MEGT,Southern Suburbs & Logan,SEEK,junior software engineering,https://www.seek.com.au//job/35346400?type=standard&userqueryid=5e995f13cf4c3a14c2b8b10068dbdffa-8933801,mentor & must & requir & requir & experi,*new!
2,Intermediate PHP/Laravel Developer,MMM Recruiting,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35440891?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-8726663,java & python & requir & requir & ethic & experi & year,
1,Public Transport Planner,MRCagney Pty Ltd,CBD & Inner Suburbs,SEEK,parttime business analytics,https://www.seek.com.au//job/35336586?type=standard&userqueryid=5e38f024a307de6c3d79525286d616fa-8842954,must & requir & requir & experi & year,*new!
0,Administrator - Boutique CBD Recruitment Agency,MW Recruitment,CBD & Inner Suburbs,SEEK,parttime business intelligence,https://www.seek.com.au//job/35425095?type=standard&userqueryid=64812181b0a9b1ce5f35ae7069a49478-8849202,minimum & requir & requir & experi & year,*new!
1,GRADUATE TEST ENGINEER – SEALY OF AUSTRALIA,Madad Pty Ltd,CBD & Inner Suburbs,SEEK,graduate business analytics,https://www.seek.com.au//job/35341895?type=standout&userqueryid=f1944405717c2e85eb732fe6ef0552d5-8913456,requir & requir & senior & experi,*new!
2,SR SOFTWARE DEVELOPER,MagikMinds,"South Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=w4mfudik4e&lang=en&k=software+engineering,*No found,*new!
0,Graduate Software Developer,Majer Recruitment -Australia’s Favourite  Recruiter 3yrs running - SEEK LEGEND,CBD & Inner Suburbs,SEEK,graduate developer,https://www.seek.com.au//job/35487120?type=standout&userqueryid=81f979cf648aa121bdf482c921459bd6-8881765,must & requir & requir,
6,Software Engineer,Mansell Taylor Consulting,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35437639?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8617134,.net & requir & requir & experi & year,
3,"Consultant, Software Engineering",MasterCard,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=020c4d609552ac44&fccid=10b5c722d846df43&vjs=3,java & mentor & requir & requir & senior & experi,
3,"Consultant, Business Analyst",MasterCard,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=qk47jj8eqr&lang=en&k=data+analyst,*No found,
4,Research Assistant,Mater,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=9dd0rwsy2s&lang=en&k=data+science,*No found,
0,Research Assistant,Mater Group,CBD & Inner Suburbs,SEEK,parttime data science,https://www.seek.com.au//job/35560056?type=standard&userqueryid=b0447ba395ed1a72d3a6039d27c5fad9-8816261,requir & requir & experi,*new!
0,Pathology Assistant CSR,Mater Group,CBD & Inner Suburbs,SEEK,parttime business analytics,https://www.seek.com.au//job/35560088?type=standard&userqueryid=5e38f024a307de6c3d79525286d616fa-8842444,minimum & requir & requir & experi & year & perman & citizen,*new!
0,Scientist,Mater Group,CBD & Inner Suburbs,SEEK,graduate business analytics,https://www.seek.com.au//job/35497269?type=standard&userqueryid=f1944405717c2e85eb732fe6ef0552d5-8913035,graduat & must & requir & requir & experi & year & perman & citizen,*new!
3,Analyst Programmer,McCullough Robertson,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=av25jj3ke2&lang=en&k=developer,*No found,
2,Backend Software Engineer,Megaport (Australia) Pty Limited,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35500401?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8615129,java & python & graduat & ethic & experi & year,
2,Frontend Software Engineer,Megaport (Australia) Pty Limited,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35500481?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8615129,graduat & experi & year,
4,"DevOps Engineer, Linux - Join Australia's Leading Digital Service Provider",Melbourne IT,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35337042?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-8727629,python & experi & year,
4,Test Analyst - Mobile Apps,Melbourne IT,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=c8cd95f12bef8933&fccid=bd38435133c19ed2&vjs=3,java & python & must & experi & year & resid & perman,
5,Test Analyst - Mobile Apps,Melbourne IT Group,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=5ed5eaa20fb2794c&fccid=d05c1c8774628397&vjs=3,*No found,
3,New Home Advisor,Metricon,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=ipr7juztcn&lang=en&k=developer,*No found,
3,Lead Full-stack Developer - PHP,Michael Page,South Brisbane QLD,Indeed,junior python,https://au.indeed.com//rc/clk?jk=0f6adf959053e151&fccid=77087bd1709a8148&vjs=3,.net & java & python & mentor & requir & requir & senior & experi & perman,*new role!
1,Applications Support Specialist / Junior Business Analyst,Michael Page,"Brisbane, Queensland",Neuvoo,junior data analyst,https://au.neuvoo.com/job.php?id=v0w5vh0u5t&lang=en&k=junior+data+analyst,*No found,*new role!
5,Business Analyst,Michael Page,"Brisbane, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=y87ap4qytj&lang=en&k=business+analytics,*No found,*new role!
0,Applications Specialist | Junior Business Analyst,Michael Page,"Brisbane, Queensland",Neuvoo,junior data analyst,https://au.neuvoo.com/job.php?id=khi766gjy3&lang=en&k=junior+data+analyst,*No found,*new role!
6,Systems Engineer,Michael Page,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=c07bfe150eb3b67a&fccid=77087bd1709a8148,.net & python & mentor & minimum & experi & year & perman,
5,Digital Marketing Officer,Michael Page,"Camp Hill, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=5fvj0ksiwi&lang=en&k=business+analytics,*No found,*new role!
2,Control Systems Engineer,Michael Page,"Brisbane, Queensland",Neuvoo,graduate software engineering,https://au.neuvoo.com/job.php?id=imspq5u3ib&lang=en&k=graduate+software+engineering,*No found,*new role!
5,Technical Business Analyst,Michael Page,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=hrybqdcyx5&lang=en&k=business+intelligence,*No found,*new role!
2,OSIsoft PI Systems Engineer,Michael Page Engineering & Manufacturing,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35420732?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-8726663,.net & python & minimum & experi & year,
1,Siemens DCS Engineer,Michael Page Engineering & Manufacturing,CBD & Inner Suburbs,SEEK,graduate software engineering,https://www.seek.com.au//job/35437892?type=standout&userqueryid=f04700688e15f2a487ffaba7656368e5-8856877,mentor & graduat & must & requir & requir & experi,*new role!
5,Lead Full-stack Developer - PHP,Michael Page Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35552620?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8651147,python & mentor & requir & requir & experi,*new!
1,Data Analyst,Milestone Information Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35506959?type=standout&userqueryid=20ba340a05071ad6b7cd067a43c7c964-8691915,requir & requir & experi & perman,
1,Mining Engineer,Minjar Gold Pty Ltd,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35532655?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8614548,must & requir & requir & senior & experi & resid,*new!
1,Business Information Analyst - 12 month fixed term contract,MinterEllison,CBD & Inner Suburbs,SEEK,business intelligence,https://www.seek.com.au//job/35515401?type=standard&userqueryid=badab31c39214623abb729977da0ff47-8777088,must & requir & requir & experi,*new role!
3,Associate (Major Projects),MinterEllison,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=nsyepcsw3q&lang=en&k=developer,*No found,
1,Work From Home Business Opportunity - Self Employment,Moretulife,"Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=cwd6c4nua6&lang=en&k=graduate+developer,*No found,
2,"Pre-Sales Solutions Consultant, QLD","MuleSoft, INC.","Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=vdr80stsug&lang=en&k=developer,*No found,
3,Full Stack JavaScript Developer,NatRecANZ,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35491060?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8615574,*No found,
1,Software Engineer Ruby on Rails,NetEngine,South Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=955723ed475e7922&fccid=85dd723bf99a5ba4&vjs=3,requir & requir & experi & year,
4,Javascript Developer,NetEngine,South Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=4fb74eb1d3aec5f6&fccid=85dd723bf99a5ba4&vjs=3,python & requir & requir & senior & year,
1,Designer / Front-end Developer,NetEngine,South Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=76ea316e3f9dbed7&fccid=85dd723bf99a5ba4&vjs=3,year,
4,"Dynamics CRM Developer, Canberra or Sydney",Nigel Frank International PTY LTD,,SEEK,developer,https://www.seek.com.au//job/35555888?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8650687,.net & experi,*new!
2,"Sitecore Developer-Sydney CBD-$130,000 Package-Immediate Start",Nigel Frank International PTY LTD,Western Suburbs & Ipswich,SEEK,developer,https://www.seek.com.au//job/35565551?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8649642,experi,*new!
0,Junior Engineer / Geoscientist,O'Kane Consultants Pty Ltd,CBD & Inner Suburbs,SEEK,junior data science,https://www.seek.com.au//job/35566866?type=standard&userqueryid=a6ee949de1ce8beb421a9cf379c1e6bd-8947526,must & requir & requir & senior & experi & year,*new!
2,Mechanical Piping Engineer - Perth,OSD Limited,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=2t9wmthbtw&lang=en&k=software+engineering,*No found,
0,Web Designer/Front End Developer,On Brand Investments Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35576777?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8648538,experi,*new role!
3,Full-stack Software Engineer,On Brand Investments Pty Ltd,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35498552?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8615574,python & requir & requir & senior & experi & year,*new role!
2,User Interface Software Engineer – Applications Software,OnTalent Pty Ltd,Bayside & Eastern Suburbs,SEEK,python,https://www.seek.com.au//job/35451866?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-8726663,.net & python & requir & requir & senior & experi,*new role!
1,Firmware Engineer,OnTalent Pty Ltd,,SEEK,software engineering,https://www.seek.com.au//job/35534773?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8614548,experi & year,*new role!
3,Investigator (Surveillance) - Kingston,Opta Information Intelligence,"Kingston, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=sq9sa35k07&lang=en&k=business+intelligence,*No found,*new!
1,Surveillance Investigator,Opta Information Intelligence,"Kingston, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=t7fehy53kc&lang=en&k=business+intelligence,*No found,*new!
2,Data Analyst,Optimum Consulting,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//company/Optimum-Consulting/jobs/Data-Analyst-51a234b6e63bd706?fccid=be7f91157b5e0047,requir & requir & experi & perman,
4,Software Engineer - Java,Optimum Consulting,Brisbane QLD,Indeed,developer,https://au.indeed.com//company/Optimum-Consulting/jobs/Software-Engineer-a704136de8ef8301?fccid=be7f91157b5e0047,java & senior & experi,*new role!
2,Data Scientist,Optimum Consulting Group,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35372193?type=standout&userqueryid=20ba340a05071ad6b7cd067a43c7c964-8692335,experi & perman,
4,Software Engineer - Java,Optimum Consulting Group,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=12c7e6023873d34f&fccid=e13bf5bada2bf392,experi & perman,*new role!
2,Research Assistant - Feature Extraction for Machine-learning...,Oracle,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=8c2f7974ed9109f9&fccid=cd22d01053af7669&vjs=3,java & python & requir & requir,
2,Research Assistant - Automatically discovering sanitizers an...,Oracle,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=996f1d96bd000274&fccid=cd22d01053af7669&vjs=3,requir & requir,*new role!
1,Research Assistant - Test case generation for Node.js web ap...,Oracle,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=73f2ae3def7e034d&fccid=cd22d01053af7669,python & requir & requir,
2,Research Assistant - Feature Extraction for Machine-learning based Bug Detection,Oracle,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=57xvexcah6&lang=en&k=python,*No found,
2,Research Assistant Automatically Improving Security-Specific...,Oracle,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=bac07b169b83be98&fccid=cd22d01053af7669&vjs=3,java & must & requir & requir,
0,SaaS Business Applications Sales Reps  Sydney - We are expanding our team!,Oracle,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=d7x0az63pu&lang=en&k=business+intelligence,*No found,
2,Research Assistant: Architecture Summarisation of Large Ente...,Oracle,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=2fe9000b066f8b2e&fccid=cd22d01053af7669&vjs=3,java & requir & requir & experi,
0,Research Assistant: Architecture Summarisation of Large Enterprise Applications,Oracle,"Brisbane, Queensland",Neuvoo,internship data science,https://au.neuvoo.com/job.php?id=cm6jrjtbdh&lang=en&k=internship+data+science,*No found,
4,Tools & Automation Developer,Oracle,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=wy32me93u9&lang=en&k=data+science,*No found,
5,Research Assistant - Post-Mortem Program Analysis,Oracle,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=q2be884h4h&lang=en&k=developer,*No found,
6,Principal Member of Technical Staff - OpenSSL/Crypto/FIPS -...,Oracle,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=3d2ecab91764e1b5&fccid=cd22d01053af7669,java & mentor & must & requir & requir & experi & year,
1,Principal Member of Technical Staff - OpenSSL/Crypto/FIPS - Product Engineering,Oracle,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=wkua86w96k&lang=en&k=software+engineering,*No found,
0,Research Assistant - Test case generation for Node.js web applications,Oracle,"Brisbane, Queensland",Neuvoo,internship python,https://au.neuvoo.com/job.php?id=i8pg34ddcv&lang=en&k=internship+python,*No found,
0,Research Assistant - Improving call trace visualisation for defects in source code,Oracle,"Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=idqah5s9ak&lang=en&k=graduate+developer,*No found,
5,Full Stack Developer - IoT,Orchard HRO,Brisbane QLD,Indeed,python,https://au.indeed.com//company/Orchard-HRO/jobs/Full-Stack-Developer-81030b8b528ba3c1?fccid=10051c7299237608&vjs=3,.net & python & requir & requir & senior & experi & year & perman,
4,Test Analyst - mobile apps,Outware Mobile,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35349441?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-8727629,java & python & must & experi & year & resid & perman,*new role!
5,Test Analyst - Mobile Apps,Outware Mobile,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=658b50ac333b8cba&fccid=a4ae42b6b1ead781&vjs=3,java & python & must & experi & year & resid & perman,
1,UI Designer - Mobile Apps,Outware Mobile,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35570502?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8649067,must & experi & resid & perman,
1,Marketing Coordinator,Oventus,CBD & Inner Suburbs,SEEK,graduate business analytics,https://www.seek.com.au//job/35419324?type=standard&userqueryid=f1944405717c2e85eb732fe6ef0552d5-8913456,graduat & requir & requir & experi,*new!
2,Full Stack/DevOps Engineer,Over The Wire Pty Ltd,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35469077?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-8726663,must & requir & requir & experi,
1,SQL Developer,PATH4 Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35570092?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8649067,experi,*new role!
0,Integration Engineer - Orion Rhapsody Integration,PATH4 Technology,CBD & Inner Suburbs,SEEK,business intelligence,https://www.seek.com.au//job/35552227?type=standard&userqueryid=badab31c39214623abb729977da0ff47-8776483,*No found,*new role!
0,Data Analysts,PATH4 Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35534269?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-8691488,requir & requir & experi & citizen,*new role!
1,Java Developer - great opportunity for a junior/mid level Dev,PRA,CBD & Inner Suburbs,SEEK,junior software engineering,https://www.seek.com.au//job/35397034?type=standard&userqueryid=5e995f13cf4c3a14c2b8b10068dbdffa-8933801,java & experi,*new role!
3,Business Analyst,PRA,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=unpqt9fycy&lang=en&k=python,*No found,
5,Software Engineer,PRA,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35463753?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8616550,experi & year & perman,
5,Front-end Developer - Angular 2,PRA,Southern Suburbs & Logan,SEEK,developer,https://www.seek.com.au//job/35553587?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8651147,experi,
1,Level 1 Support role,PRA,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35500184?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-8726113,senior & experi & perman,*new role!
4,Information Architect - contract role,PRA,Brisbane QLD,Indeed,business intelligence,https://au.indeed.com//rc/clk?jk=f11b4c82cc358bd5&fccid=3639ccbe63c86927&vjs=3,requir & requir & senior & experi,
2,Software Engineer | JavaScript,PRA,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35515493?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8615129,experi & perman,
5,Business Analyst | Data Scientist,PRA,Brisbane QLD,Indeed,data science,https://au.indeed.com//rc/clk?jk=71bba9532fe1711f&fccid=3639ccbe63c86927&vjs=3,java & python & requir & requir & experi & year & perman,
3,DevOps - Contract,PRA,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35396234?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-8727150,java & python & experi,
0,Help Desk Officer - 25 hours per week,Palladium,CBD & Inner Suburbs,SEEK,parttime data analyst,https://www.seek.com.au//job/35456556?type=standout&userqueryid=8fa573b592d2fb63ff26681f92a81380-8829642,.net & java & must & requir & requir & experi & year & perman,
1,"IT Support and Systems Analyst, Brisbane",Palladium,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=kj85nuwtxa&lang=en&k=data+analyst,*No found,*new role!
0,Opentext Lead,PanAsia Resources,Brisbane Central Business District QLD,Indeed,developer,https://au.indeed.com//company/Pan-Asia-Resources/jobs/Opentext-Lead-db2f609e1b575307?fccid=a8ae4422d07be847,.net & java & experi,*new!
1,SQL Developer,Path4 Technology,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=e44f21ed97a6c599&fccid=8d4bbffb7f24b178,must & requir & requir & experi & year,*new role!
5,Integration Engineer - Orion Rhapsody Integration,Path4 Technology,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=68bebace2ebe65db&fccid=8d4bbffb7f24b178,must & requir & requir & experi & year,*new role!
0,Windows System Admin with IIS - Insurance Client,Paxus,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=28a0wspevd&lang=en&k=python,*No found,*new role!
0,Integration/DevOps Engineer,Paxus,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=vvznx438dq&lang=en&k=python,*No found,
5,SQL Database Administrator,Paxus,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=f78dxq4cfy&lang=en&k=data+analyst,*No found,*new role!
3,Xamarin .Net Developer,Paxus,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=a25caa701fa76391&fccid=0be9b830285b4790&vjs=3,.net & requir & requir & experi,*new role!
1,Node.js Developer,Paxus,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=e1c96cc61d9f9447&fccid=0be9b830285b4790,*No found,*new role!
0,Web Developer,Paxus,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=7689b58250621843&fccid=0be9b830285b4790,*No found,
2,iOS Developer,Paxus,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=dt6pg9d9we&lang=en&k=developer,*No found,*new role!
3,.NET Developer,Paxus,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=91b542afdde4ac2c&fccid=0be9b830285b4790&vjs=3,.net & requir & requir & senior & experi & citizenship,
0,Junior Java Developer,Paxus,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=hma0dx2fjc&lang=en&k=junior+developer,*No found,*new role!
0,Hadoop Developer,Paxus,Brisbane QLD,Indeed,junior python,https://au.indeed.com//rc/clk?jk=1b3a9e19a72222b4&fccid=0be9b830285b4790&vjs=3,python & mentor & requir & requir & citizen,*new role!
0,Business Intelligence Analyst Programmer,Paxus,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=cpdcsyyhpa&lang=en&k=business+intelligence,*No found,
0,Junior level .NET Developer,Paxus,"Brisbane, Queensland",Neuvoo,internship software engineering,https://au.neuvoo.com/job.php?id=02uv6cwwqi&lang=en&k=internship+software+engineering,*No found,
2,React Developer,Paxus,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=3c24d6f1eea61e0c&fccid=0be9b830285b4790,python & mentor & requir & requir & citizen,
1,UI / UX Junior Analyst,Paxus,"Brisbane, Queensland",Neuvoo,internship software engineering,https://au.neuvoo.com/job.php?id=5xzt43yvvk&lang=en&k=internship+software+engineering,*No found,*new role!
5,Integration Analyst (Clinical/Healthcare),Paxus,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=6vvkvc2juv&lang=en&k=business+intelligence,*No found,*new role!
4,Netezza Developer,Paxus,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=8fdgp7kuxq&lang=en&k=business+intelligence,*No found,*new role!
4,Solution Architect,Paxus,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=ces7ag5r22&lang=en&k=business+intelligence,*No found,
2,Consulting Java Developer,Paxus,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=ev8nqrrpf4&lang=en&k=software+engineering,*No found,*new role!
0,Junior level .NET Developer,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,junior software engineering,https://www.seek.com.au//job/35458183?type=standout&userqueryid=5e995f13cf4c3a14c2b8b10068dbdffa-8933321,.net & graduat & must & requir & requir & experi & year & citizen,
4,Javascript developer,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35557287?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8650687,experi & year,*new role!
2,System Administrator ,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35565673?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8649642,experi & year,
0,Consulting Java Developer,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35397008?type=standout&userqueryid=943fa3d6a5fecad591038501d4ecacda-8958435,java & mentor & requir & requir & experi,*new role!
0,Web Developer,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35576566?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8648538,requir & requir & experi,*new role!
0,Junior Java Developer,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35476828?type=standout&userqueryid=943fa3d6a5fecad591038501d4ecacda-8958435,java & minimum & experi & year,*new role!
