Page,Job_title,Company,Location,Search_eng,Term,URL,Words_of_concern,New_job
1,Technical Engineering Trainee ,MEGT,Southern Suburbs & Logan,SEEK,junior software engineering,https://www.seek.com.au//job/35346400?type=standard&userqueryid=5e995f13cf4c3a14c2b8b10068dbdffa-5208935,mentor & must & experi,
2,Intermediate PHP/Laravel Developer,MMM Recruiting,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35440891?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5006517,java & python & ethic & experi & year,
0,Public Transport Planner,MRCagney Pty Ltd,CBD & Inner Suburbs,SEEK,parttime software engineering,https://www.seek.com.au//job/35336586?type=standard&userqueryid=ba0fbc9248a2b768c6262e69cf9b69a9-5089579,must & experi & year,
0,Administrator - Boutique CBD Recruitment Agency,MW Recruitment,CBD & Inner Suburbs,SEEK,parttime business intelligence,https://www.seek.com.au//job/35425095?type=standard&userqueryid=64812181b0a9b1ce5f35ae7069a49478-5129484,minimum & experi & year,*new!
1,GRADUATE TEST ENGINEER – SEALY OF AUSTRALIA,Madad Pty Ltd,CBD & Inner Suburbs,SEEK,graduate business analytics,https://www.seek.com.au//job/35341895?type=standout&userqueryid=f1944405717c2e85eb732fe6ef0552d5-5188135,senior & experi,*new!
0,Graduate Software Developer,Majer Recruitment -Australia’s Favourite  Recruiter 3yrs running - SEEK LEGEND,CBD & Inner Suburbs,SEEK,graduate developer,https://www.seek.com.au//job/35487120?type=standout&userqueryid=81f979cf648aa121bdf482c921459bd6-5159198,must,
6,Software Engineer,Mansell Taylor Consulting,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35437639?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4896733,.net & experi & year,
3,"Consultant, Business Analyst",MasterCard,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=48b68a9ff0a0fee5&fccid=10b5c722d846df43,*No found,
5,"Consultant, Software Engineering",MasterCard,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=h9tzfmcpmj&lang=en&k=data+science,*No found,
4,Research Assistant,Mater,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=9dd0rwsy2s&lang=en&k=data+science,*No found,
0,Pathology Assistant CSR,Mater Group,CBD & Inner Suburbs,SEEK,parttime business analytics,https://www.seek.com.au//job/35560088?type=standard&userqueryid=5e38f024a307de6c3d79525286d616fa-5122914,minimum & experi & year & perman & citizen,*new!
0,Research Assistant,Mater Group,CBD & Inner Suburbs,SEEK,parttime data science,https://www.seek.com.au//job/35560056?type=standard&userqueryid=b0447ba395ed1a72d3a6039d27c5fad9-5096090,experi,*new!
0,Scientist,Mater Group,CBD & Inner Suburbs,SEEK,graduate business analytics,https://www.seek.com.au//job/35497269?type=standard&userqueryid=f1944405717c2e85eb732fe6ef0552d5-5187651,graduat & must & experi & year & perman & citizen,*new!
4,Analyst Programmer,McCullough Robertson,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=av25jj3ke2&lang=en&k=developer,*No found,
0,Central Billing Team Assistant,McLarens,CBD & Inner Suburbs,SEEK,junior business analytics,https://www.seek.com.au//job/35493315?type=standard&userqueryid=984aa7f7cc9cdb05fd498c7d61a48523-5265573,must & experi & perman,*new!
0,Backend Software Engineer,Megaport (Australia) Pty Limited,CBD & Inner Suburbs,SEEK,graduate software engineering,https://www.seek.com.au//job/35500401?type=standard&userqueryid=f04700688e15f2a487ffaba7656368e5-5136044,java & python & graduat & ethic & experi & year,
2,Frontend Software Engineer,Megaport (Australia) Pty Limited,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35500481?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4894892,graduat & experi & year,
4,Test Analyst - Mobile Apps,Melbourne IT,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=c8cd95f12bef8933&fccid=bd38435133c19ed2&vjs=3,java & python & must & experi & year & resid & perman,
4,"DevOps Engineer, Linux - Join Australia's Leading Digital Service Provider",Melbourne IT,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35337042?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5007800,python & experi & year,
4,Test Analyst - Mobile Apps,Melbourne IT Group,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=5ed5eaa20fb2794c&fccid=d05c1c8774628397&vjs=3,*No found,
3,New Home Advisor,Metricon,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=ipr7juztcn&lang=en&k=developer,*No found,
6,Lead Full-stack Developer - PHP,Michael Page,South Brisbane QLD,Indeed,junior python,https://au.indeed.com//rc/clk?jk=0f6adf959053e151&fccid=77087bd1709a8148&vjs=3,.net & java & python & mentor & senior & experi & perman,
5,Business Analyst,Michael Page,Brisbane Central Business District QLD,Indeed,business intelligence,https://au.indeed.com//rc/clk?jk=89a1f2267db9a908&fccid=77087bd1709a8148&vjs=3,must & experi & year,*new role!
5,Global Tax Specialist - ASX,Michael Page,"Brisbane, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=wu2b52hitj&lang=en&k=business+analytics,*No found,*new role!
6,Systems Engineer,Michael Page,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=c07bfe150eb3b67a&fccid=77087bd1709a8148,.net & python & mentor & minimum & experi & year & perman,
5,Technical Business Analyst,Michael Page,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=hrybqdcyx5&lang=en&k=business+intelligence,*No found,*new role!
1,Applications Support Specialist / Junior Business Analyst,Michael Page,"Brisbane, Queensland",Neuvoo,junior data analyst,https://au.neuvoo.com/job.php?id=v0w5vh0u5t&lang=en&k=junior+data+analyst,*No found,
1,Applications Specialist | Junior Business Analyst,Michael Page,"Brisbane, Queensland",Neuvoo,junior data analyst,https://au.neuvoo.com/job.php?id=khi766gjy3&lang=en&k=junior+data+analyst,*No found,
2,OSIsoft PI Systems Engineer,Michael Page Engineering & Manufacturing,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35420732?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5006517,.net & python & minimum & experi & year,
1,Siemens DCS Engineer,Michael Page Engineering & Manufacturing,CBD & Inner Suburbs,SEEK,graduate software engineering,https://www.seek.com.au//job/35437892?type=standout&userqueryid=f04700688e15f2a487ffaba7656368e5-5136590,mentor & graduat & must & experi,
4,Lead Full-stack Developer - PHP,Michael Page Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35548303?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4930957,python & mentor & experi,
1,Data Analyst,Milestone Information Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35506959?type=standout&userqueryid=20ba340a05071ad6b7cd067a43c7c964-4972603,experi & perman,
1,Mining Engineer,Minjar Gold Pty Ltd,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35532655?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4894469,must & senior & experi & resid,
3,Conveyancing Supervisor/Team Leader - Property,MinterEllison,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=epxwacyqv7&lang=en&k=developer,*No found,*new role!
5,Paralegal - Property,MinterEllison,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=4cqdc536zk&lang=en&k=developer,*No found,
0,Business Information Analyst - 12 month fixed term contract,MinterEllison,CBD & Inner Suburbs,SEEK,business analytics,https://www.seek.com.au//job/35515401?type=standard&userqueryid=cf5c427a94a53b5faad7ea3aace0f2c1-5038031,must & experi,*new role!
0,Work From Home Business Opportunity - Self Employment,Moretulife,"Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=cwd6c4nua6&lang=en&k=graduate+developer,*No found,
2,"Pre-Sales Solutions Consultant, QLD","MuleSoft, INC.","Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=vdr80stsug&lang=en&k=developer,*No found,
5,Client Architect,"MuleSoft, INC.","Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=ua4ftvkd0s&lang=en&k=developer,*No found,
3,Full Stack JavaScript Developer,NatRecANZ,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35491060?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4895383,*No found,
1,Software Engineer Ruby on Rails,NetEngine,South Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=955723ed475e7922&fccid=85dd723bf99a5ba4&vjs=3,senior & experi & year,
4,Javascript Developer,NetEngine,South Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=4fb74eb1d3aec5f6&fccid=85dd723bf99a5ba4&vjs=3,senior & year,
1,Designer / Front-end Developer,NetEngine,South Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=76ea316e3f9dbed7&fccid=85dd723bf99a5ba4&vjs=3,senior & year,
3,"Dynamics CRM Developer, Canberra or Sydney",Nigel Frank International PTY LTD,,SEEK,developer,https://www.seek.com.au//job/35555888?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4930426,.net & experi,*new!
1,"Sitecore Developer-Sydney CBD-$130,000 Package-Immediate Start",Nigel Frank International PTY LTD,Western Suburbs & Ipswich,SEEK,developer,https://www.seek.com.au//job/35565551?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4929416,experi,*new!
0,Junior Engineer / Geoscientist,O'Kane Consultants Pty Ltd,CBD & Inner Suburbs,SEEK,junior data science,https://www.seek.com.au//job/35566866?type=standard&userqueryid=a6ee949de1ce8beb421a9cf379c1e6bd-5221456,must & senior & experi & year,*new!
2,Mechanical Piping Engineer - Perth,OSD Limited,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=2t9wmthbtw&lang=en&k=software+engineering,*No found,
2,Rails / React Full-stack Engineer,On Brand Investments Pty Ltd,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35498552?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4894892,python & senior & experi & year,
5,User Interface Software Engineer – Applications Software,OnTalent Pty Ltd,Bayside & Eastern Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35451866?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4896259,.net & python & senior & experi,
1,Firmware Engineer,OnTalent Pty Ltd,,SEEK,software engineering,https://www.seek.com.au//job/35534773?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4894469,experi & year,
3,Surveillance Investigator,Opta Information Intelligence,"Kingston, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=t7fehy53kc&lang=en&k=business+analytics,*No found,*new!
3,Investigator (Surveillance) - Kingston,Opta Information Intelligence,"Kingston, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=sq9sa35k07&lang=en&k=business+intelligence,*No found,*new!
5,Data Analyst,Optimum Consulting,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//company/Optimum-Consulting/jobs/Data-Analyst-51a234b6e63bd706?fccid=be7f91157b5e0047&vjs=3,experi & perman,
2,Software Engineer - Java,Optimum Consulting,Brisbane QLD,Indeed,developer,https://au.indeed.com//company/Optimum-Consulting/jobs/Software-Engineer-a704136de8ef8301?fccid=be7f91157b5e0047,java & experi,
0,Software Engineer - Java,Optimum Consulting Group,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35550471?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4893949,java & experi,
3,Data Scientist,Optimum Consulting Group,Brisbane QLD,Indeed,business intelligence,https://au.indeed.com//rc/clk?jk=2b475b4fb3338cdc&fccid=e13bf5bada2bf392,java & experi,
1,Research Assistant - Post-Mortem Program Analysis,Oracle,"Brisbane, Queensland",Neuvoo,internship data science,https://au.neuvoo.com/job.php?id=q2be884h4h&lang=en&k=internship+data+science,*No found,
4,Tools & Automation Developer,Oracle,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=f4fd6c7f343fe98f&fccid=cd22d01053af7669&vjs=3,java & python & mentor & experi & year,
2,Research Assistant - Automatically discovering sanitizers an...,Oracle,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=996f1d96bd000274&fccid=cd22d01053af7669,visa,
0,SaaS Business Applications Sales Reps  Sydney - We are expanding our team!,Oracle,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=d7x0az63pu&lang=en&k=business+intelligence,*No found,
2,Research Assistant Automatically Improving Security-Specific...,Oracle,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=bac07b169b83be98&fccid=cd22d01053af7669,java & must & visa,
0,Research Assistant - Improving call trace visualisation for defects in source code,Oracle,"Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=idqah5s9ak&lang=en&k=graduate+developer,*No found,
2,Research Assistant - Feature Extraction for Machine-learning...,Oracle,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=8c2f7974ed9109f9&fccid=cd22d01053af7669,java & python & visa,
2,Research Assistant - Feature Extraction for Machine-learning based Bug Detection,Oracle,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=57xvexcah6&lang=en&k=python,*No found,
6,Principal Member of Technical Staff - OpenSSL/Crypto/FIPS -...,Oracle,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=3d2ecab91764e1b5&fccid=cd22d01053af7669,java & mentor & must & experi & year,
0,Research Assistant - Test case generation for Node.js web applications,Oracle,"Brisbane, Queensland",Neuvoo,internship python,https://au.neuvoo.com/job.php?id=i8pg34ddcv&lang=en&k=internship+python,*No found,
1,Principal Member of Technical Staff - OpenSSL/Crypto/FIPS - Product Engineering,Oracle,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=wkua86w96k&lang=en&k=software+engineering,*No found,
0,Research Assistant: Architecture Summarisation of Large Enterprise Applications,Oracle,"Brisbane, Queensland",Neuvoo,internship software engineering,https://au.neuvoo.com/job.php?id=cm6jrjtbdh&lang=en&k=internship+software+engineering,*No found,
1,Research Assistant - Test case generation for Node.js web ap...,Oracle,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=73f2ae3def7e034d&fccid=cd22d01053af7669&vjs=3,python & visa,
2,Research Assistant: Architecture Summarisation of Large Ente...,Oracle,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=2fe9000b066f8b2e&fccid=cd22d01053af7669,java & visa & experi,
5,Full Stack Developer - IoT,Orchard HRO,Brisbane QLD,Indeed,python,https://au.indeed.com//company/Orchard-HRO/jobs/Full-Stack-Developer-81030b8b528ba3c1?fccid=10051c7299237608,.net & python & senior & experi & year & perman,
4,Test Analyst - Mobile Apps,Outware Mobile,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=658b50ac333b8cba&fccid=a4ae42b6b1ead781&vjs=3,java & python & must & experi & year & resid & perman,
0,UI Designer - Mobile Apps,Outware Mobile,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35570502?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4928904,must & experi & resid & perman,
3,Test Analyst - mobile apps,Outware Mobile,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35349441?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5006993,java & python & must & experi & year & resid & perman,*new role!
1,Marketing Coordinator,Oventus,CBD & Inner Suburbs,SEEK,graduate business analytics,https://www.seek.com.au//job/35419324?type=standard&userqueryid=f1944405717c2e85eb732fe6ef0552d5-5188135,graduat & experi,*new!
1,Full Stack/DevOps Engineer,Over The Wire Pty Ltd,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35469077?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5005979,must & experi,
0,Data Analysts,PATH4 Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35534269?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-4972018,experi & citizen,
4,Integration Engineer - Orion Rhapsody Integration,PATH4 Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35552227?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4930957,*No found,*new role!
0,SQL Developer,PATH4 Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35570092?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4928904,experi,
5,"SQL Developer - SQL Server, SSRS, SSIS",PATH4 Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35545581?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4931430,experi,
0,Java Developer - great opportunity for a junior/mid level Dev,PRA,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35397034?type=standard&userqueryid=943fa3d6a5fecad591038501d4ecacda-5231903,java & experi,
2,Software Engineer | JavaScript,PRA,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35515493?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4894892,experi & perman,
3,Front-end Developer - Angular 2,PRA,Southern Suburbs & Logan,SEEK,developer,https://www.seek.com.au//job/35553587?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4930426,experi,
1,Information Architect - contract role,PRA,CBD & Inner Suburbs,SEEK,business intelligence,https://www.seek.com.au//job/35480697?type=standard&userqueryid=badab31c39214623abb729977da0ff47-5055611,experi,
0,Business Analyst | Data Scientist,PRA,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35448078?type=standard&userqueryid=dd277dacbe196026c76952c136329fc6-4911825,java & python & experi & year & perman,
4,Software Engineer,PRA,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35463753?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4895801,experi & year & perman,
3,DevOps - Contract,PRA,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35396233?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5006993,java & python & experi,
2,Level 1 Support role,PRA,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=d656b8c255e40316&fccid=3639ccbe63c86927,senior & experi & perman,*new role!
1,"IT Support and Systems Analyst, Brisbane",Palladium,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=kj85nuwtxa&lang=en&k=data+analyst,*No found,
0,Help Desk Officer - 25 hours per week,Palladium,CBD & Inner Suburbs,SEEK,parttime data analyst,https://www.seek.com.au//job/35456556?type=standout&userqueryid=8fa573b592d2fb63ff26681f92a81380-5109711,.net & java & must & experi & year & perman,*new role!
0,Integration Engineer - Orion Rhapsody Integration,Path4 Technology,Brisbane QLD,Indeed,business intelligence,https://au.indeed.com//rc/clk?jk=68bebace2ebe65db&fccid=8d4bbffb7f24b178&vjs=3,graduat & senior & experi,
2,Hadoop Developer,Paxus,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=z9464jfwg8&lang=en&k=python,*No found,
1,Junior level .NET Developer,Paxus,"Brisbane, Queensland",Neuvoo,internship developer,https://au.neuvoo.com/job.php?id=02uv6cwwqi&lang=en&k=internship+developer,*No found,*new role!
5,Integration Analyst (Clinical/Healthcare),Paxus,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=6vvkvc2juv&lang=en&k=business+intelligence,*No found,*new role!
1,UI / UX Junior Analyst,Paxus,"Brisbane, Queensland",Neuvoo,internship data analyst,https://au.neuvoo.com/job.php?id=5xzt43yvvk&lang=en&k=internship+data+analyst,*No found,*new role!
4,Solution Architect,Paxus,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=ces7ag5r22&lang=en&k=business+intelligence,*No found,
3,Business Intelligence Analyst Programmer,Paxus,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=cpdcsyyhpa&lang=en&k=business+intelligence,*No found,
1,Integration/DevOps Engineer,Paxus,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=vvznx438dq&lang=en&k=python,*No found,
1,Windows System Admin with IIS - Insurance Client,Paxus,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=21f8bb6a01e6cb35&fccid=0be9b830285b4790,*No found,*new role!
1,Consulting Java Developer,Paxus,"Brisbane, Queensland",Neuvoo,junior software engineering,https://au.neuvoo.com/job.php?id=ev8nqrrpf4&lang=en&k=junior+software+engineering,*No found,
6,Full-Stack Developer (JavaScript/React/Node.js) - Brisbane l...,Paxus,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=9fbafbab0ba35da2&fccid=0be9b830285b4790&vjs=3,.net & java & experi & year,
1,Junior Java Developer,Paxus,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=hma0dx2fjc&lang=en&k=junior+developer,*No found,
5,SQL Database Administrator,Paxus,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=f78dxq4cfy&lang=en&k=data+analyst,*No found,
4,Change Communications Specialist l Port Macquarie NSW,Paxus,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=1818ed6766bf7079&fccid=0be9b830285b4790,.net & java & experi & year,
4,.NET Developer,Paxus,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=u3d4qtq73t&lang=en&k=developer,*No found,
1,Lead Developer -,Paxus,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=myedvp6505&lang=en&k=developer,*No found,*new role!
1,Node.js Developer,Paxus,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=e1c96cc61d9f9447&fccid=0be9b830285b4790,*No found,
1,React Developer,Paxus,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=3c24d6f1eea61e0c&fccid=0be9b830285b4790,*No found,*new role!
2,Xamarin .Net Developer,Paxus,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=a25caa701fa76391&fccid=0be9b830285b4790,*No found,
4,Netezza Developer,Paxus,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=8fdgp7kuxq&lang=en&k=business+intelligence,*No found,
2,Hadoop Developer,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35458041?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5006517,python & mentor & citizen,
1,System Administrator ,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35565673?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4929416,experi & year,
1,DevOps Engineer,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35474858?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5005979,python & must & experi,
0,Junior Java Developer,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35476828?type=standout&userqueryid=943fa3d6a5fecad591038501d4ecacda-5231903,java & minimum & experi & year,
5,Java Developer,Paxus Australia Pty Ltd,,SEEK,developer,https://www.seek.com.au//job/35545128?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4931430,java & minimum & experi & perman,
0,Integration Analyst (Clinical/Healthcare),Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35552810?type=standout&userqueryid=20ba340a05071ad6b7cd067a43c7c964-4972018,experi,*new role!
5,Junior level .NET Developer,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35458183?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4896259,.net & graduat & must & experi & year & citizen,
0,UI / UX Junior Analyst,Paxus Australia Pty Ltd,Bayside & Eastern Suburbs,SEEK,junior data analyst,https://www.seek.com.au//job/35512663?type=standout&userqueryid=8fda85a154732e90ecb27f6d552b33e0-5246000,mentor & must & experi & year & citizen,*new role!
0,Windows System Admin with IIS - Insurance Client,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35537688?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5005463,python & experi,*new role!
3,Xamarin .Net Developer,Paxus Australia Pty Ltd,,SEEK,developer,https://www.seek.com.au//job/35553920?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4930426,.net & experi,
0,Netezza Developer,Paxus Australia Pty Ltd,,SEEK,developer,https://www.seek.com.au//job/35565730?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4928904,minimum & must & experi & year & perman,
6,Integration Specialist,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35419963?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4896733,minimum & experi & year,
5,Business Intelligence Analyst Programmer,Paxus Australia Pty Ltd,,SEEK,developer,https://www.seek.com.au//job/35545501?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4931430,experi,
0,Data Migration Analyst / DBA,Paxus Australia Pty Ltd,,SEEK,data analyst,https://www.seek.com.au//job/35554034?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-4972018,experi & year,
5,Software Developer,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35546920?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4931430,.net & experi & citizenship,
2,Javascript developer,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35557287?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4929908,experi & year,
1,Consulting Java Developer,Paxus Australia Pty Ltd,CBD & Inner Suburbs,SEEK,junior software engineering,https://www.seek.com.au//job/35397008?type=standout&userqueryid=5e995f13cf4c3a14c2b8b10068dbdffa-5208935,java & mentor & experi,
3,Javascript,Paxus Australia Pty Ltd,,SEEK,developer,https://www.seek.com.au//job/35555876?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4930426,experi & year & perman,*new role!
1,Full-Stack Developer (JavaScript/React/Node.js) - Brisbane location,Paxus Australia Pty Ltd,,SEEK,software engineering,https://www.seek.com.au//job/35530982?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4894469,java & experi & year,
5,Technical Data Analyst - SAP PM Module,Peoplebank,Virginia QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=e938d08a0f62c5e3&fccid=c90e910978217fed&vjs=3,*No found,
1,SQL Developer,Peoplebank,Brisbane Central Business District QLD,Indeed,business intelligence,https://au.indeed.com//rc/clk?jk=d0a35ce0257b72d9&fccid=c90e910978217fed&vjs=3,must & experi,
0,DBA / Database Administrator / Data Migration Analyst,Peoplebank Australia QLD,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35554064?type=standout&userqueryid=20ba340a05071ad6b7cd067a43c7c964-4972018,experi,
